requested_candidate_set_size,candidate_set_size,condition,persona_id,risk_tier,rank,top1,top3,score_true,top_candidate
20,20,c6_aggressive_redaction,P0029,T3,13,0,0,0.0031758952918066945,P0019
20,20,c6_aggressive_redaction,P0031,T2,20,0,0,0.0,P0115
20,20,c6_aggressive_redaction,P0032,T3,6,0,0,0.006049961146673482,P0044
20,20,c6_aggressive_redaction,P0033,T1,2,0,1,0.005031487401490069,P0018
20,20,c6_aggressive_redaction,P0034,T2,6,0,0,0.006281148743046717,P0072
20,20,c6_aggressive_redaction,P0036,T1,15,0,0,0.001136547281901496,P0085
20,20,c6_aggressive_redaction,P0037,T2,8,0,0,0.005374277696293308,P0115
20,20,c6_aggressive_redaction,P0038,T3,4,0,0,0.007793688853831053,P0115
20,20,c6_aggressive_redaction,P0039,T1,3,0,1,0.006232089744581429,P0075
20,20,c6_aggressive_redaction,P0041,T3,14,0,0,0.0031830985848596005,P0115
20,20,c6_aggressive_redaction,P0042,T1,10,0,0,0.0009250548945956621,P0080
20,20,c6_aggressive_redaction,P0043,T2,14,0,0,0.0013668166937139065,P0050
20,20,c6_aggressive_redaction,P0044,T3,2,0,1,0.01182912418068722,P0110
20,20,c6_aggressive_redaction,P0046,T2,12,0,0,0.0015043614103160585,P0059
20,20,c6_aggressive_redaction,P0047,T3,11,0,0,0.004514617575388355,P0115
20,20,c6_aggressive_redaction,P0048,T1,7,0,0,0.005393997859479321,P0056
20,20,c6_aggressive_redaction,P0049,T2,10,0,0,0.004653812730830182,P0109
20,20,c6_aggressive_redaction,P0051,T1,12,0,0,0.003977888511448117,P0097
20,20,c6_aggressive_redaction,P0052,T2,17,0,0,0.0,P0085
20,20,c6_aggressive_redaction,P0053,T3,12,0,0,0.005577179877941063,P0063
20,20,c6_aggressive_redaction,P0054,T1,18,0,0,0.0,P0115
20,20,c6_aggressive_redaction,P0056,T3,4,0,0,0.008754104652310676,P0048
20,20,c6_aggressive_redaction,P0057,T1,7,0,0,0.006194160517744662,P0026
20,20,c6_aggressive_redaction,P0058,T2,19,0,0,0.0,P0109
20,20,c6_aggressive_redaction,P0059,T3,9,0,0,0.005531677309387802,P0109
20,20,c6_aggressive_redaction,P0061,T2,9,0,0,0.00700051275518837,P0056
20,20,c6_aggressive_redaction,P0062,T3,19,0,0,0.0,P0003
20,20,c6_aggressive_redaction,P0063,T1,10,0,0,0.004232458690616397,P0056
20,20,c6_aggressive_redaction,P0064,T2,8,0,0,0.006190922035044942,P0063
20,20,c6_aggressive_redaction,P0066,T1,17,0,0,0.0,P0115
20,20,c6_aggressive_redaction,P0067,T2,19,0,0,0.0,P0110
20,20,c6_aggressive_redaction,P0068,T3,10,0,0,0.004517265183406847,P0048
20,20,c6_aggressive_redaction,P0069,T1,14,0,0,0.0,P0103
20,20,c6_aggressive_redaction,P0071,T3,9,0,0,0.004554024484721108,P0115
20,20,c6_aggressive_redaction,P0072,T1,6,0,0,0.004770895280716621,P0019
20,20,c6_aggressive_redaction,P0073,T2,13,0,0,0.001769139310372385,P0109
20,20,c6_aggressive_redaction,P0074,T3,10,0,0,0.0033681459826272924,P0092
20,20,c6_aggressive_redaction,P0076,T2,12,0,0,0.0015137954455783829,P0016
20,20,c6_aggressive_redaction,P0077,T3,14,0,0,0.005083495110029921,P0063
20,20,c6_aggressive_redaction,P0078,T1,13,0,0,0.0,P0117
20,20,c6_aggressive_redaction,P0079,T2,18,0,0,0.0,P0109
20,20,c6_aggressive_redaction,P0081,T1,11,0,0,0.0018365529030373688,P0056
20,20,c6_aggressive_redaction,P0082,T2,5,0,0,0.0055619569179176966,P0023
20,20,c6_aggressive_redaction,P0083,T3,17,0,0,0.0012104765166642008,P0008
20,20,c6_aggressive_redaction,P0084,T1,11,0,0,0.001106652828242974,P0080
20,20,c6_aggressive_redaction,P0086,T3,12,0,0,0.0035698086944877657,P0080
20,20,c6_aggressive_redaction,P0087,T1,5,0,0,0.005883831993916354,P0085
20,20,c6_aggressive_redaction,P0088,T2,15,0,0,0.0,P0023
20,20,c6_aggressive_redaction,P0089,T3,13,0,0,0.0018676363314833124,P0116
20,20,c6_aggressive_redaction,P0091,T2,14,0,0,0.0018672779205460162,P0072
20,20,c6_aggressive_redaction,P0092,T3,5,0,0,0.008378514811202276,P0035
20,20,c6_aggressive_redaction,P0093,T1,13,0,0,0.0,P0019
20,20,c6_aggressive_redaction,P0094,T2,15,0,0,0.0016051150788563063,P0048
20,20,c6_aggressive_redaction,P0096,T1,7,0,0,0.00286053602867036,P0115
20,20,c6_aggressive_redaction,P0097,T2,5,0,0,0.005401720619367942,P0050
20,20,c6_aggressive_redaction,P0098,T3,3,0,1,0.008606726373027158,P0080
20,20,c6_aggressive_redaction,P0099,T1,12,0,0,0.0012574142607896098,P0117
20,20,c6_aggressive_redaction,P0101,T3,3,0,1,0.007659369352191426,P0077
20,20,c6_aggressive_redaction,P0102,T1,9,0,0,0.00133182392189976,P0019
20,20,c6_aggressive_redaction,P0103,T2,2,0,1,0.007951165836992489,P0097
20,20,c6_aggressive_redaction,P0104,T3,10,0,0,0.0055073061981121205,P0063
20,20,c6_aggressive_redaction,P0106,T2,3,0,1,0.007326269567919503,P0018
20,20,c6_aggressive_redaction,P0107,T3,14,0,0,0.0018986528824523775,P0072
20,20,c6_aggressive_redaction,P0108,T1,12,0,0,0.0,P0080
20,20,c6_aggressive_redaction,P0109,T2,3,0,1,0.008938849047533184,P0019
20,20,c6_aggressive_redaction,P0111,T1,10,0,0,0.0011301235082300208,P0033
20,20,c6_aggressive_redaction,P0112,T2,17,0,0,0.0,P0075
20,20,c6_aggressive_redaction,P0113,T3,16,0,0,0.0,P0115
20,20,c6_aggressive_redaction,P0114,T1,12,0,0,0.0,P0009
20,20,c6_aggressive_redaction,P0116,T3,2,0,1,0.010532571156519876,P0063
20,20,c6_aggressive_redaction,P0117,T1,2,0,1,0.010187583359737493,P0097
20,20,c6_aggressive_redaction,P0118,T2,7,0,0,0.006152514870026129,P0072
20,20,c6_aggressive_redaction,P0119,T3,14,0,0,0.0019470234986472671,P0116
20,20,original,P0001,T2,3,0,1,0.030549085139072417,P0109
20,20,original,P0002,T3,1,1,1,0.1706257472306566,P0002
20,20,original,P0003,T1,12,0,0,0.00604393498487127,P0117
20,20,original,P0004,T2,1,1,1,0.04194032445267084,P0004
20,20,original,P0006,T1,4,0,0,0.010338425631063923,P0035
20,20,original,P0007,T2,1,1,1,0.04230294085340209,P0007
20,20,original,P0008,T3,1,1,1,0.19382763891343122,P0008
20,20,original,P0009,T1,2,0,1,0.011615698524718164,P0097
20,20,original,P0011,T3,1,1,1,0.1638761981127736,P0011
20,20,original,P0012,T1,2,0,1,0.02146830350634167,P0080
20,20,original,P0013,T2,1,1,1,0.03991910658949174,P0013
20,20,original,P0014,T3,1,1,1,0.19198372768038208,P0014
20,20,original,P0016,T2,1,1,1,0.05256915495034906,P0016
20,20,original,P0017,T3,1,1,1,0.20223247350520998,P0017
20,20,original,P0018,T1,6,0,0,0.010168050036769238,P0080
20,20,original,P0019,T2,1,1,1,0.0448217380596367,P0019
20,20,original,P0021,T1,10,0,0,0.006341752614496396,P0117
20,20,original,P0022,T2,1,1,1,0.05182525273288501,P0022
20,20,original,P0023,T3,1,1,1,0.17128344590000294,P0023
20,20,original,P0024,T1,8,0,0,0.010478050275223158,P0085
20,20,original,P0026,T3,1,1,1,0.17394770272593965,P0026
20,20,original,P0027,T1,15,0,0,0.004607400713725648,P0057
20,20,original,P0028,T2,1,1,1,0.02714750301803054,P0028
20,20,original,P0029,T3,1,1,1,0.18294908810701324,P0029
20,20,original,P0031,T2,1,1,1,0.03349610341805969,P0031
20,20,original,P0032,T3,1,1,1,0.17475905258044006,P0032
20,20,original,P0033,T1,3,0,1,0.006810814045708941,P0018
20,20,original,P0034,T2,1,1,1,0.03824270716459078,P0034
20,20,original,P0036,T1,12,0,0,0.0058815252981711755,P0035
20,20,original,P0037,T2,1,1,1,0.04978505208050268,P0037
20,20,original,P0038,T3,1,1,1,0.1870116993121318,P0038
20,20,original,P0039,T1,3,0,1,0.013062096972448742,P0075
20,20,original,P0041,T3,1,1,1,0.15740978645271003,P0041
20,20,original,P0042,T1,7,0,0,0.006575403930787235,P0080
20,20,original,P0043,T2,1,1,1,0.0411033660380585,P0043
20,20,original,P0044,T3,1,1,1,0.20562939356102025,P0044
20,20,original,P0046,T2,1,1,1,0.033480117964152685,P0046
20,20,original,P0047,T3,1,1,1,0.1536631353419224,P0047
20,20,original,P0048,T1,9,0,0,0.007814050428194748,P0056
20,20,original,P0049,T2,1,1,1,0.051067138490880806,P0049
20,20,original,P0051,T1,7,0,0,0.0074898896526715796,P0097
20,20,original,P0052,T2,2,0,1,0.03876082306572248,P0085
20,20,original,P0053,T3,1,1,1,0.165338290085085,P0053
20,20,original,P0054,T1,9,0,0,0.007852380325487225,P0037
20,20,original,P0056,T3,1,1,1,0.19623056534079097,P0056
20,20,original,P0057,T1,3,0,1,0.009816494558671052,P0026
20,20,original,P0058,T2,1,1,1,0.03670818485188546,P0058
20,20,original,P0059,T3,1,1,1,0.1446504507958338,P0059
20,20,original,P0061,T2,1,1,1,0.04712590368420772,P0061
20,20,original,P0062,T3,1,1,1,0.1725905429572174,P0062
20,20,original,P0063,T1,9,0,0,0.007934919158805434,P0056
20,20,original,P0064,T2,1,1,1,0.052360050077902155,P0064
20,20,original,P0066,T1,6,0,0,0.008739405775054323,P0115
20,20,original,P0067,T2,1,1,1,0.04206383659518863,P0067
20,20,original,P0068,T3,1,1,1,0.18712871711633164,P0068
20,20,original,P0069,T1,11,0,0,0.007025375339178571,P0058
20,20,original,P0071,T3,1,1,1,0.1599587544748732,P0071
20,20,original,P0072,T1,9,0,0,0.011413324775103147,P0109
20,20,original,P0073,T2,1,1,1,0.04706144783977225,P0073
20,20,original,P0074,T3,1,1,1,0.18355967965559966,P0074
20,20,original,P0076,T2,1,1,1,0.033862575370277634,P0076
20,20,original,P0077,T3,1,1,1,0.19195727645173877,P0077
20,20,original,P0078,T1,9,0,0,0.005679045878969768,P0117
20,20,original,P0079,T2,1,1,1,0.03324062162119096,P0079
20,20,original,P0081,T1,6,0,0,0.010141085912957155,P0056
20,20,original,P0082,T2,1,1,1,0.03918294835652889,P0082
20,20,original,P0083,T3,1,1,1,0.17539940234678852,P0083
20,20,original,P0084,T1,3,0,1,0.01867180701487815,P0080
20,20,original,P0086,T3,1,1,1,0.2056628850759707,P0086
20,20,original,P0087,T1,4,0,0,0.015555365927899696,P0085
20,20,original,P0088,T2,1,1,1,0.05272632905161832,P0088
20,20,original,P0089,T3,1,1,1,0.1367645908880411,P0089
20,20,original,P0091,T2,1,1,1,0.037172015585059566,P0091
20,20,original,P0092,T3,1,1,1,0.15365300915118743,P0092
20,20,original,P0093,T1,4,0,0,0.01583997074218958,P0101
20,20,original,P0094,T2,1,1,1,0.03702866375379236,P0094
20,20,original,P0096,T1,5,0,0,0.012619351933482853,P0010
20,20,original,P0097,T2,1,1,1,0.039732530103892647,P0097
20,20,original,P0098,T3,1,1,1,0.1853237154161243,P0098
20,20,original,P0099,T1,7,0,0,0.010477709840844632,P0097
20,20,original,P0101,T3,1,1,1,0.1837024159103037,P0101
20,20,original,P0102,T1,9,0,0,0.00558674385049123,P0004
20,20,original,P0103,T2,1,1,1,0.04604437035119897,P0103
20,20,original,P0104,T3,1,1,1,0.2014093578001575,P0104
20,20,original,P0106,T2,1,1,1,0.044635919860950245,P0106
20,20,original,P0107,T3,1,1,1,0.18131406057629026,P0107
20,20,original,P0108,T1,10,0,0,0.006855605927499505,P0080
20,20,original,P0109,T2,1,1,1,0.040946161090594256,P0109
20,20,original,P0111,T1,7,0,0,0.009853695643364411,P0116
20,20,original,P0112,T2,1,1,1,0.04272046915536776,P0112
20,20,original,P0113,T3,1,1,1,0.17141946196918503,P0113
20,20,original,P0114,T1,15,0,0,0.003689570247092794,P0009
20,20,original,P0116,T3,1,1,1,0.1790496134012304,P0116
20,20,original,P0117,T1,2,0,1,0.016824288919689023,P0097
20,20,original,P0118,T2,1,1,1,0.03713386748355413,P0118
20,20,original,P0119,T3,1,1,1,0.1576386747946573,P0119
50,50,c1_direct_redaction,P0001,T2,3,0,1,0.02872795622706264,P0046
50,50,c1_direct_redaction,P0002,T3,1,1,1,0.17682722789826202,P0002
50,50,c1_direct_redaction,P0003,T1,20,0,0,0.006527861286427562,P0117
50,50,c1_direct_redaction,P0004,T2,1,1,1,0.04676655162190083,P0004
50,50,c1_direct_redaction,P0006,T1,11,0,0,0.008419814585317544,P0035
50,50,c1_direct_redaction,P0007,T2,1,1,1,0.04751430745652613,P0007
50,50,c1_direct_redaction,P0008,T3,1,1,1,0.1971089811173209,P0008
50,50,c1_direct_redaction,P0009,T1,2,0,1,0.012143200159180228,P0097
50,50,c1_direct_redaction,P0011,T3,1,1,1,0.16437386587053152,P0011
50,50,c1_direct_redaction,P0012,T1,3,0,1,0.02249123111914979,P0080
50,50,c1_direct_redaction,P0013,T2,1,1,1,0.03723027471563796,P0013
50,50,c1_direct_redaction,P0014,T3,1,1,1,0.20262422721412698,P0014
50,50,c1_direct_redaction,P0016,T2,1,1,1,0.05349859961717233,P0016
50,50,c1_direct_redaction,P0017,T3,1,1,1,0.2099989224308261,P0017
50,50,c1_direct_redaction,P0018,T1,7,0,0,0.011467201347164564,P0085
50,50,c1_direct_redaction,P0019,T2,1,1,1,0.05037457856988332,P0019
50,50,c1_direct_redaction,P0021,T1,19,0,0,0.006572919092582071,P0117
50,50,c1_direct_redaction,P0022,T2,1,1,1,0.05857569951731103,P0022
50,50,c1_direct_redaction,P0023,T3,1,1,1,0.18119468181084344,P0023
50,50,c1_direct_redaction,P0024,T1,11,0,0,0.010817609544948927,P0085
50,50,c1_direct_redaction,P0026,T3,1,1,1,0.16876082657844985,P0026
50,50,c1_direct_redaction,P0027,T1,35,0,0,0.004474407776966097,P0080
50,50,c1_direct_redaction,P0028,T2,1,1,1,0.028652824982738464,P0028
50,50,c1_direct_redaction,P0029,T3,1,1,1,0.17732354957882326,P0029
50,50,c1_direct_redaction,P0031,T2,1,1,1,0.0399578593570547,P0031
50,50,c1_direct_redaction,P0032,T3,1,1,1,0.1905222664710585,P0032
50,50,c1_direct_redaction,P0033,T1,14,0,0,0.007845157036733188,P0097
50,50,c1_direct_redaction,P0034,T2,1,1,1,0.04680015240371534,P0034
50,50,c1_direct_redaction,P0036,T1,20,0,0,0.007865132117934609,P0035
50,50,c1_direct_redaction,P0037,T2,1,1,1,0.0539832196720135,P0037
50,50,c1_direct_redaction,P0038,T3,1,1,1,0.19094118416355124,P0038
50,50,c1_direct_redaction,P0039,T1,4,0,0,0.014739608679491159,P0075
50,50,c1_direct_redaction,P0041,T3,1,1,1,0.16720636225920527,P0041
50,50,c1_direct_redaction,P0042,T1,15,0,0,0.007214110335495088,P0080
50,50,c1_direct_redaction,P0043,T2,1,1,1,0.040498005436764906,P0043
50,50,c1_direct_redaction,P0044,T3,1,1,1,0.19275466557097815,P0044
50,50,c1_direct_redaction,P0046,T2,1,1,1,0.03629319640115835,P0046
50,50,c1_direct_redaction,P0047,T3,1,1,1,0.1612712517031774,P0047
50,50,c1_direct_redaction,P0048,T1,11,0,0,0.01082139232649543,P0056
50,50,c1_direct_redaction,P0049,T2,1,1,1,0.05206504399516411,P0049
50,50,c1_direct_redaction,P0051,T1,13,0,0,0.00762453527004586,P0097
50,50,c1_direct_redaction,P0052,T2,2,0,1,0.03981529039994185,P0085
50,50,c1_direct_redaction,P0053,T3,1,1,1,0.17716413053140895,P0053
50,50,c1_direct_redaction,P0054,T1,20,0,0,0.007912150638532742,P0014
50,50,c1_direct_redaction,P0056,T3,1,1,1,0.19547678633784948,P0056
50,50,c1_direct_redaction,P0057,T1,7,0,0,0.010188812019119961,P0080
50,50,c1_direct_redaction,P0058,T2,1,1,1,0.04028332920049694,P0058
50,50,c1_direct_redaction,P0059,T3,1,1,1,0.15404342846722974,P0059
50,50,c1_direct_redaction,P0061,T2,1,1,1,0.05251220251650531,P0061
50,50,c1_direct_redaction,P0062,T3,1,1,1,0.1828650550598061,P0062
50,50,c1_direct_redaction,P0063,T1,8,0,0,0.01069983991856839,P0035
50,50,c1_direct_redaction,P0064,T2,1,1,1,0.05693586370146595,P0064
50,50,c1_direct_redaction,P0066,T1,11,0,0,0.008329428067524151,P0030
50,50,c1_direct_redaction,P0067,T2,1,1,1,0.04667829903379672,P0067
50,50,c1_direct_redaction,P0068,T3,1,1,1,0.20172018730616895,P0068
50,50,c1_direct_redaction,P0069,T1,32,0,0,0.006260846750959897,P0109
50,50,c1_direct_redaction,P0071,T3,1,1,1,0.1703667388141334,P0071
50,50,c1_direct_redaction,P0072,T1,10,0,0,0.015010811737854407,P0101
50,50,c1_direct_redaction,P0073,T2,1,1,1,0.05462516302515079,P0073
50,50,c1_direct_redaction,P0074,T3,1,1,1,0.18277313958567687,P0074
50,50,c1_direct_redaction,P0076,T2,1,1,1,0.03536006607551423,P0076
50,50,c1_direct_redaction,P0077,T3,1,1,1,0.19446005700024316,P0077
50,50,c1_direct_redaction,P0078,T1,23,0,0,0.006057572071215571,P0117
50,50,c1_direct_redaction,P0079,T2,1,1,1,0.03322690086820002,P0079
50,50,c1_direct_redaction,P0081,T1,15,0,0,0.01024846767941949,P0035
50,50,c1_direct_redaction,P0082,T2,1,1,1,0.047891502537980815,P0082
50,50,c1_direct_redaction,P0083,T3,1,1,1,0.17924141441994373,P0083
50,50,c1_direct_redaction,P0084,T1,3,0,1,0.017564435298602833,P0080
50,50,c1_direct_redaction,P0086,T3,1,1,1,0.21390108265684582,P0086
50,50,c1_direct_redaction,P0087,T1,7,0,0,0.015956576647515392,P0035
50,50,c1_direct_redaction,P0088,T2,1,1,1,0.05499476110611695,P0088
50,50,c1_direct_redaction,P0089,T3,1,1,1,0.1491868068719326,P0089
50,50,c1_direct_redaction,P0091,T2,1,1,1,0.04114232374734442,P0091
50,50,c1_direct_redaction,P0092,T3,1,1,1,0.15541724581204566,P0092
50,50,c1_direct_redaction,P0093,T1,5,0,0,0.01628686441604762,P0101
50,50,c1_direct_redaction,P0094,T2,1,1,1,0.04922776114491289,P0094
50,50,c1_direct_redaction,P0096,T1,15,0,0,0.010957511482155449,P0035
50,50,c1_direct_redaction,P0097,T2,1,1,1,0.03935575988248108,P0097
50,50,c1_direct_redaction,P0098,T3,1,1,1,0.19115476009484192,P0098
50,50,c1_direct_redaction,P0099,T1,13,0,0,0.011166772913841957,P0097
50,50,c1_direct_redaction,P0101,T3,1,1,1,0.18710493721366778,P0101
50,50,c1_direct_redaction,P0102,T1,22,0,0,0.005409865986522341,P0044
50,50,c1_direct_redaction,P0103,T2,1,1,1,0.04118996391849894,P0103
50,50,c1_direct_redaction,P0104,T3,1,1,1,0.20138826900257348,P0104
50,50,c1_direct_redaction,P0106,T2,1,1,1,0.043134799308231504,P0106
50,50,c1_direct_redaction,P0107,T3,1,1,1,0.17694035910005124,P0107
50,50,c1_direct_redaction,P0108,T1,19,0,0,0.008232750979423513,P0080
50,50,c1_direct_redaction,P0109,T2,1,1,1,0.039866718376730656,P0109
50,50,c1_direct_redaction,P0111,T1,12,0,0,0.011308797368430625,P0116
50,50,c1_direct_redaction,P0112,T2,2,0,1,0.04401645842216351,P0071
50,50,c1_direct_redaction,P0113,T3,1,1,1,0.16937887654929687,P0113
50,50,c1_direct_redaction,P0114,T1,34,0,0,0.0039477402187201365,P0097
50,50,c1_direct_redaction,P0116,T3,1,1,1,0.1773718766202571,P0116
50,50,c1_direct_redaction,P0117,T1,3,0,1,0.01676476603897283,P0080
50,50,c1_direct_redaction,P0118,T2,1,1,1,0.041164886930512054,P0118
50,50,c1_direct_redaction,P0119,T3,1,1,1,0.16893950851955092,P0119
50,50,c1b_presidio_redaction,P0001,T2,5,0,0,0.026378153777037457,P0064
50,50,c1b_presidio_redaction,P0002,T3,1,1,1,0.15507821054660473,P0002
50,50,c1b_presidio_redaction,P0003,T1,20,0,0,0.0065007471162405635,P0117
50,50,c1b_presidio_redaction,P0004,T2,2,0,1,0.037572785296124026,P0080
50,50,c1b_presidio_redaction,P0006,T1,18,0,0,0.006478726910027358,P0035
50,50,c1b_presidio_redaction,P0007,T2,1,1,1,0.035143178636787675,P0007
50,50,c1b_presidio_redaction,P0008,T3,1,1,1,0.18077876564362083,P0008
50,50,c1b_presidio_redaction,P0009,T1,2,0,1,0.01213629725419692,P0097
50,50,c1b_presidio_redaction,P0011,T3,1,1,1,0.15604528021760206,P0011
50,50,c1b_presidio_redaction,P0012,T1,3,0,1,0.022397397434663274,P0080
50,50,c1b_presidio_redaction,P0013,T2,2,0,1,0.026507525424922306,P0081
50,50,c1b_presidio_redaction,P0014,T3,1,1,1,0.1663980754218947,P0014
50,50,c1b_presidio_redaction,P0016,T2,2,0,1,0.045964119251584425,P0072
50,50,c1b_presidio_redaction,P0017,T3,1,1,1,0.2090496245172272,P0017
50,50,c1b_presidio_redaction,P0018,T1,11,0,0,0.009539607759100647,P0085
50,50,c1b_presidio_redaction,P0019,T2,2,0,1,0.036262555579995866,P0081
50,50,c1b_presidio_redaction,P0021,T1,19,0,0,0.006545719459791356,P0117
50,50,c1b_presidio_redaction,P0022,T2,1,1,1,0.05611951967495899,P0022
50,50,c1b_presidio_redaction,P0023,T3,1,1,1,0.1641883485703624,P0023
50,50,c1b_presidio_redaction,P0024,T1,31,0,0,0.00456192015897001,P0044
50,50,c1b_presidio_redaction,P0026,T3,1,1,1,0.14921964881302588,P0026
50,50,c1b_presidio_redaction,P0027,T1,40,0,0,0.0028027745358191565,P0080
50,50,c1b_presidio_redaction,P0028,T2,7,0,0,0.021294159840497155,P0119
50,50,c1b_presidio_redaction,P0029,T3,1,1,1,0.15566580989460763,P0029
50,50,c1b_presidio_redaction,P0031,T2,1,1,1,0.03770735476741764,P0031
50,50,c1b_presidio_redaction,P0032,T3,1,1,1,0.17870307858710024,P0032
50,50,c1b_presidio_redaction,P0033,T1,16,0,0,0.005968578776510292,P0097
50,50,c1b_presidio_redaction,P0034,T2,1,1,1,0.03737107951668648,P0034
50,50,c1b_presidio_redaction,P0036,T1,41,0,0,0.0014949640677832169,P0072
50,50,c1b_presidio_redaction,P0037,T2,1,1,1,0.051553594754284754,P0037
50,50,c1b_presidio_redaction,P0038,T3,1,1,1,0.16227791827261992,P0038
50,50,c1b_presidio_redaction,P0039,T1,15,0,0,0.006628904858366996,P0075
50,50,c1b_presidio_redaction,P0041,T3,1,1,1,0.1475871057489434,P0041
50,50,c1b_presidio_redaction,P0042,T1,18,0,0,0.005489180877366969,P0080
50,50,c1b_presidio_redaction,P0043,T2,1,1,1,0.03456441849330266,P0043
50,50,c1b_presidio_redaction,P0044,T3,1,1,1,0.18334768398394613,P0044
50,50,c1b_presidio_redaction,P0046,T2,1,1,1,0.03385755639184325,P0046
50,50,c1b_presidio_redaction,P0047,T3,1,1,1,0.14773586366564043,P0047
50,50,c1b_presidio_redaction,P0048,T1,23,0,0,0.004782850251129317,P0080
50,50,c1b_presidio_redaction,P0049,T2,2,0,1,0.041146454427473216,P0080
50,50,c1b_presidio_redaction,P0051,T1,13,0,0,0.007716899569792225,P0097
50,50,c1b_presidio_redaction,P0052,T2,4,0,0,0.025258298888508342,P0085
50,50,c1b_presidio_redaction,P0053,T3,1,1,1,0.1433259340427071,P0053
50,50,c1b_presidio_redaction,P0054,T1,26,0,0,0.0058739305981231164,P0014
50,50,c1b_presidio_redaction,P0056,T3,1,1,1,0.17845344016171594,P0056
50,50,c1b_presidio_redaction,P0057,T1,8,0,0,0.00862982471674223,P0080
50,50,c1b_presidio_redaction,P0058,T2,2,0,1,0.025856568599768454,P0055
50,50,c1b_presidio_redaction,P0059,T3,1,1,1,0.12442891624806407,P0059
50,50,c1b_presidio_redaction,P0061,T2,1,1,1,0.04087093123736215,P0061
50,50,c1b_presidio_redaction,P0062,T3,1,1,1,0.16267203114488488,P0062
50,50,c1b_presidio_redaction,P0063,T1,25,0,0,0.005070340104958018,P0035
50,50,c1b_presidio_redaction,P0064,T2,1,1,1,0.02788679112570709,P0064
50,50,c1b_presidio_redaction,P0066,T1,26,0,0,0.005884616483973289,P0030
50,50,c1b_presidio_redaction,P0067,T2,5,0,0,0.023060313612722975,P0064
50,50,c1b_presidio_redaction,P0068,T3,1,1,1,0.18102416738258728,P0068
50,50,c1b_presidio_redaction,P0069,T1,45,0,0,0.0007226912715747201,P0085
50,50,c1b_presidio_redaction,P0071,T3,1,1,1,0.16596927380699217,P0071
50,50,c1b_presidio_redaction,P0072,T1,15,0,0,0.009162368883964999,P0040
50,50,c1b_presidio_redaction,P0073,T2,2,0,1,0.04119656741041854,P0080
50,50,c1b_presidio_redaction,P0074,T3,1,1,1,0.17365410301749082,P0074
50,50,c1b_presidio_redaction,P0076,T2,3,0,1,0.02727420970424816,P0081
50,50,c1b_presidio_redaction,P0077,T3,1,1,1,0.1715369285444847,P0077
50,50,c1b_presidio_redaction,P0078,T1,23,0,0,0.006032694045288579,P0117
50,50,c1b_presidio_redaction,P0079,T2,2,0,1,0.02778909224043442,P0027
50,50,c1b_presidio_redaction,P0081,T1,31,0,0,0.005018699931487407,P0035
50,50,c1b_presidio_redaction,P0082,T2,2,0,1,0.03834608538063618,P0080
50,50,c1b_presidio_redaction,P0083,T3,1,1,1,0.17435283140927496,P0083
50,50,c1b_presidio_redaction,P0084,T1,5,0,0,0.015835346296415895,P0080
50,50,c1b_presidio_redaction,P0086,T3,1,1,1,0.20644125040563097,P0086
50,50,c1b_presidio_redaction,P0087,T1,10,0,0,0.01029186220142064,P0080
50,50,c1b_presidio_redaction,P0088,T2,1,1,1,0.05243688841495974,P0088
50,50,c1b_presidio_redaction,P0089,T3,1,1,1,0.14046846012499506,P0089
50,50,c1b_presidio_redaction,P0091,T2,1,1,1,0.031153249213197346,P0091
50,50,c1b_presidio_redaction,P0092,T3,1,1,1,0.14112974779509085,P0092
50,50,c1b_presidio_redaction,P0093,T1,8,0,0,0.010148453852557617,P0117
50,50,c1b_presidio_redaction,P0094,T2,2,0,1,0.026144306040255035,P0064
50,50,c1b_presidio_redaction,P0096,T1,17,0,0,0.008758922097459043,P0035
50,50,c1b_presidio_redaction,P0097,T2,2,0,1,0.0292041353171096,P0061
50,50,c1b_presidio_redaction,P0098,T3,1,1,1,0.19026811343555458,P0098
50,50,c1b_presidio_redaction,P0099,T1,13,0,0,0.011136222047513066,P0097
50,50,c1b_presidio_redaction,P0101,T3,1,1,1,0.17068282316239441,P0101
50,50,c1b_presidio_redaction,P0102,T1,29,0,0,0.0035942498811665224,P0044
50,50,c1b_presidio_redaction,P0103,T2,1,1,1,0.030430821434121326,P0103
50,50,c1b_presidio_redaction,P0104,T3,1,1,1,0.200458776719026,P0104
50,50,c1b_presidio_redaction,P0106,T2,1,1,1,0.035556560532982985,P0106
50,50,c1b_presidio_redaction,P0107,T3,1,1,1,0.15826911726549794,P0107
50,50,c1b_presidio_redaction,P0108,T1,21,0,0,0.006361289850305762,P0080
50,50,c1b_presidio_redaction,P0109,T2,2,0,1,0.02647131511223665,P0097
50,50,c1b_presidio_redaction,P0111,T1,34,0,0,0.003326173358008152,P0056
50,50,c1b_presidio_redaction,P0112,T2,2,0,1,0.03642212382178073,P0071
50,50,c1b_presidio_redaction,P0113,T3,1,1,1,0.15711522177446072,P0113
50,50,c1b_presidio_redaction,P0114,T1,34,0,0,0.003931265768389367,P0097
50,50,c1b_presidio_redaction,P0116,T3,1,1,1,0.17655003914258943,P0116
50,50,c1b_presidio_redaction,P0117,T1,3,0,1,0.01669508962402582,P0080
50,50,c1b_presidio_redaction,P0118,T2,1,1,1,0.027453297473790862,P0118
